line_no,db_id,question,fail_cat,agg_ok,sel_ok,cond_ok,em,pred_sql,gold_sql,gold_struct,pred_struct
7462,2-18792948-4,What's the release date of Upswept Hare?,ok,True,True,True,True,SELECT release_date FROM wikisql_data WHERE title = 'Upswept Hare',SELECT col3 FROM table WHERE col0 = 'upswept hare',"{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'upswept hare']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'upswept hare']], 'count_star': False}"
7463,2-18792948-4,Was there a reissue of the film released on 1953-10-03?,ok,True,True,True,True,SELECT reissue FROM wikisql_data WHERE release_date = '1953-10-03',SELECT col4 FROM table WHERE col3 = '1953-10-03',"{'agg': 0, 'sel': 4, 'conds': [[3, 0, '1953-10-03']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[3, 0, '1953-10-03']], 'count_star': False}"
7464,2-18792948-4,What's the series of Kiss Me Cat?,ok,True,True,True,True,SELECT series FROM wikisql_data WHERE title = 'Kiss Me Cat',SELECT col1 FROM table WHERE col0 = 'kiss me cat',"{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'kiss me cat']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'kiss me cat']], 'count_star': False}"
7465,2-18662695-11,What country is the athlete ekaterina karsten from with a rank less than 4?,ok,True,True,True,True,SELECT country FROM wikisql_data WHERE athlete = 'ekaterina karsten' AND rank < 4,SELECT col2 FROM table WHERE col0 < 4 AND col1 = 'ekaterina karsten',"{'agg': 0, 'sel': 2, 'conds': [[0, 2, 4], [1, 0, 'ekaterina karsten']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'ekaterina karsten'], [0, 2, 4]], 'count_star': False}"
7466,2-18662695-11,What is the time of frida svensson's race that had sa/b under the notes?,ok,True,True,True,True,SELECT time FROM wikisql_data WHERE athlete = 'Frida Svensson' AND notes = 'SA/B',SELECT col3 FROM table WHERE col4 = 'sa/b' AND col1 = 'frida svensson',"{'agg': 0, 'sel': 3, 'conds': [[4, 0, 'sa/b'], [1, 0, 'frida svensson']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[1, 0, 'frida svensson'], [4, 0, 'sa/b']], 'count_star': False}"
7467,2-18662695-11,What is the race time for emma twigg?,ok,True,True,True,True,SELECT time FROM wikisql_data WHERE athlete = 'Emma Twigg',SELECT col3 FROM table WHERE col1 = 'emma twigg',"{'agg': 0, 'sel': 3, 'conds': [[1, 0, 'emma twigg']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[1, 0, 'emma twigg']], 'count_star': False}"
7469,2-18706426-1,"What is the Date of the game with an attendance of 72,051 after Week 9?",ok,True,True,True,True,"SELECT date FROM wikisql_data WHERE attendance = '72,051' AND week > 9","SELECT col1 FROM table WHERE col0 > 9 AND col4 = '72,051'","{'agg': 0, 'sel': 1, 'conds': [[0, 1, 9], [4, 0, '72,051']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[4, 0, '72,051'], [0, 1, 9]], 'count_star': False}"
7471,2-18706426-1,"On what Date was the Attendance 73,405?",ok,True,True,True,True,"SELECT date FROM wikisql_data WHERE attendance = '73,405'","SELECT col1 FROM table WHERE col4 = '73,405'","{'agg': 0, 'sel': 1, 'conds': [[4, 0, '73,405']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[4, 0, '73,405']], 'count_star': False}"
7472,2-18706426-1,"Who was the Opponent on November 27, 2005?",ok,True,True,True,True,"SELECT opponent FROM wikisql_data WHERE date = 'November 27, 2005'","SELECT col2 FROM table WHERE col1 = 'november 27, 2005'","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'november 27, 2005']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 'november 27, 2005']], 'count_star': False}"
7474,2-18965848-4,"Which Rank has a Bronze of 1, and a Nation of lithuania?",ok,True,True,True,True,SELECT rank FROM wikisql_data WHERE bronze = 1 AND nation = 'lithuania',SELECT col0 FROM table WHERE col4 = 1 AND col1 = 'lithuania',"{'agg': 0, 'sel': 0, 'conds': [[4, 0, 1], [1, 0, 'lithuania']], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[4, 0, 1], [1, 0, 'lithuania']], 'count_star': False}"
7476,2-18965848-4,"Which Bronze has a Gold of 2, and a Nation of slovakia, and a Total larger than 2?",ok,True,True,True,True,SELECT bronze FROM wikisql_data WHERE gold = 2 AND nation = 'slovakia' AND total > 2,SELECT MAX(col4) FROM table WHERE col2 = 2 AND col1 = 'slovakia' AND col5 > 2,"{'agg': 1, 'sel': 4, 'conds': [[2, 0, 2], [1, 0, 'slovakia'], [5, 1, 2]], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[2, 0, 2], [1, 0, 'slovakia'], [5, 1, 2]], 'count_star': False}"
7479,2-18662083-1,"What's the position that has a total less than 66.5m, a compulsory of 30.9 and voluntary less than 33.7?",ok,True,True,True,True,SELECT position FROM wikisql_data WHERE total < 66.5 AND compulsory = 30.9 AND voluntary < 33.7,SELECT MIN(col0) FROM table WHERE col4 < 66.5 AND col2 = 30.9 AND col3 < 33.7,"{'agg': 2, 'sel': 0, 'conds': [[4, 2, 66.5], [2, 0, 30.9], [3, 2, 33.7]], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[4, 2, 66.5], [2, 0, 30.9], [3, 2, 33.7]], 'count_star': False}"
7481,2-18792950-3,"What date was Wet Hare, directed by Robert McKimson, released?",ok,True,True,True,True,SELECT release_date FROM wikisql_data WHERE title = 'Wet Hare' AND director = 'Robert McKimson',SELECT col4 FROM table WHERE col2 = 'robert mckimson' AND col0 = 'wet hare',"{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'robert mckimson'], [0, 0, 'wet hare']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'wet hare'], [2, 0, 'robert mckimson']], 'count_star': False}"
7482,2-18792950-3,"What is the title of the film with production number 1553, directed by Friz Freleng?",ok,True,True,True,True,SELECT title FROM wikisql_data WHERE production_number = 1553 AND director = 'Friz Freleng',SELECT col0 FROM table WHERE col2 = 'friz freleng' AND col3 = 1553,"{'agg': 0, 'sel': 0, 'conds': [[2, 0, 'friz freleng'], [3, 0, 1553]], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[3, 0, 1553], [2, 0, 'friz freleng']], 'count_star': False}"
7483,2-18792950-3,What is Crows' Feat's production number?,ok,True,True,True,True,SELECT production_number FROM wikisql_data WHERE title = 'Crows'' Feat',SELECT col3 FROM table WHERE col0 = 'crows' feat',"{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'crows']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'crows']], 'count_star': False}"
7484,2-1876262-5,What is the safari value with a 2.4% opera and 29.9% internet explorer?,ok,True,True,True,True,SELECT safari FROM wikisql_data WHERE opera = '2.4%' AND internet_explorer = '29.9%',SELECT col3 FROM table WHERE col4 = '2.4%' AND col1 = '29.9%',"{'agg': 0, 'sel': 3, 'conds': [[4, 0, 2.4], [1, 0, 29.9]], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[4, 0, 2.4], [1, 0, 29.9]], 'count_star': False}"
7485,2-1876262-5,What is the firefox value with a 1.9% safari?,ok,True,True,True,True,SELECT firefox FROM wikisql_data WHERE safari = '1.9%',SELECT col2 FROM table WHERE col3 = '1.9%',"{'agg': 0, 'sel': 2, 'conds': [[3, 0, 1.9]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[3, 0, 1.9]], 'count_star': False}"
7486,2-1876262-5,What is the firefox value with a 1.8% opera on 30 July 2007?,ok,True,True,True,True,SELECT firefox FROM wikisql_data WHERE date = '30 July 2007' AND opera = '1.8%',SELECT col2 FROM table WHERE col4 = '1.8%' AND col0 = '30 july 2007',"{'agg': 0, 'sel': 2, 'conds': [[4, 0, 1.8], [0, 0, '30 july 2007']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 0, '30 july 2007'], [4, 0, 1.8]], 'count_star': False}"
7487,2-1876262-5,What is the date when internet explorer was 62.2%,ok,True,True,True,True,SELECT date FROM wikisql_data WHERE internet_explorer = '62.2%',SELECT col0 FROM table WHERE col1 = '62.2%',"{'agg': 0, 'sel': 0, 'conds': [[1, 0, 62.2]], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[1, 0, 62.2]], 'count_star': False}"
7488,2-1876262-5,What is the firefox value with a 22.0% internet explorer?,ok,True,True,True,True,SELECT firefox FROM wikisql_data WHERE internet_explorer = '22.0%',SELECT col2 FROM table WHERE col1 = '22.0%',"{'agg': 0, 'sel': 2, 'conds': [[1, 0, 22.0]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[1, 0, 22.0]], 'count_star': False}"
7489,2-1876262-5,What is the safari value with a 28.0% internet explorer?,ok,True,True,True,True,SELECT safari FROM wikisql_data WHERE internet_explorer = '28.0%',SELECT col3 FROM table WHERE col1 = '28.0%',"{'agg': 0, 'sel': 3, 'conds': [[1, 0, 28.0]], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[1, 0, 28.0]], 'count_star': False}"
7490,2-18921118-1,Which catalog value has a region of world?,ok,True,True,True,True,SELECT catalog FROM wikisql_data WHERE region = 'world',SELECT col4 FROM table WHERE col0 = 'world',"{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'world']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 'world']], 'count_star': False}"
7491,2-18921118-1,Which formats have a region of Europe and Catalog value of WEBB185?,ok,True,True,True,True,SELECT DISTINCT format_s FROM wikisql_data WHERE region = 'Europe' AND catalog = 'WEBB185',SELECT col3 FROM table WHERE col0 = 'europe' AND col4 = 'webb185',"{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'europe'], [4, 0, 'webb185']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'europe'], [4, 0, 'webb185']], 'count_star': False}"
7492,2-18921118-1,Which region is associated with the catalog value of 512335?,ok,True,True,True,True,SELECT region FROM wikisql_data WHERE catalog = '512335',SELECT col0 FROM table WHERE col4 = '512335',"{'agg': 0, 'sel': 0, 'conds': [[4, 0, 512335]], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[4, 0, 512335]], 'count_star': False}"
7493,2-18921118-1,"What are the formats associated with the Atlantic Records label, catalog number 512336?",ok,True,True,True,True,SELECT format_s FROM wikisql_data WHERE label = 'Atlantic Records' AND catalog = '512336',SELECT col3 FROM table WHERE col2 = 'atlantic records' AND col4 = '512336',"{'agg': 0, 'sel': 3, 'conds': [[2, 0, 'atlantic records'], [4, 0, 512336]], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[2, 0, 'atlantic records'], [4, 0, 512336]], 'count_star': False}"
7494,2-18921118-1,Which date was associated with the release in Europe on the Wichita Recordings label?,ok,True,True,True,True,SELECT date FROM wikisql_data WHERE region = 'Europe' AND label = 'Wichita Recordings',SELECT col1 FROM table WHERE col0 = 'europe' AND col2 = 'wichita recordings',"{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'europe'], [2, 0, 'wichita recordings']], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[0, 0, 'europe'], [2, 0, 'wichita recordings']], 'count_star': False}"
7495,2-18896497-2,"What is the lowest year that has edmonton, canada as the venue with a weight class (kg) greater than 100?",ok,True,True,True,True,"SELECT MIN(year) FROM wikisql_data WHERE venue = 'Edmonton, Canada' AND weight_class_kg > 100","SELECT MIN(col0) FROM table WHERE col2 = 'edmonton, canada' AND col4 > 100","{'agg': 2, 'sel': 0, 'conds': [[2, 0, 'edmonton, canada'], [4, 1, 100]], 'count_star': False}","{'agg': 2, 'sel': 0, 'conds': [[2, 0, 'edmonton, canada'], [4, 1, 100]], 'count_star': False}"
7496,2-18896497-2,"What is the lowest weight class (kg) that has sofia, bulgaria as the venue?",ok,True,True,True,True,"SELECT MIN(weight_class_kg) FROM wikisql_data WHERE venue = 'sofia, bulgaria'","SELECT MIN(col4) FROM table WHERE col2 = 'sofia, bulgaria'","{'agg': 2, 'sel': 4, 'conds': [[2, 0, 'sofia, bulgaria']], 'count_star': False}","{'agg': 2, 'sel': 4, 'conds': [[2, 0, 'sofia, bulgaria']], 'count_star': False}"
7497,2-18896497-2,"What is the highest year that has fila world championships as the event, with toledo, united states as the venue, and a weight class (kg) less than 97?",ok,True,True,True,True,"SELECT MAX(year) FROM wikisql_data WHERE event = 'fila world championships' AND venue = 'toledo, united states' AND weight_class_kg < 97","SELECT MAX(col0) FROM table WHERE col1 = 'fila world championships' AND col2 = 'toledo, united states' AND col4 < 97","{'agg': 1, 'sel': 0, 'conds': [[1, 0, 'fila world championships'], [2, 0, 'toledo, united states'], [4, 2, 97]], 'count_star': False}","{'agg': 1, 'sel': 0, 'conds': [[1, 0, 'fila world championships'], [2, 0, 'toledo, united states'], [4, 2, 97]], 'count_star': False}"
7498,2-18624168-2,What is the Airport with the ICAO fo KSEA?,ok,True,True,True,True,SELECT airport FROM wikisql_data WHERE icao = 'KSEA',SELECT col4 FROM table WHERE col3 = 'ksea',"{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'ksea']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'ksea']], 'count_star': False}"
7499,2-18624168-2,What is the IcAO of Frankfurt?,ok,True,True,True,True,SELECT icao FROM wikisql_data WHERE city = 'Frankfurt',SELECT col3 FROM table WHERE col0 = 'frankfurt',"{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'frankfurt']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[0, 0, 'frankfurt']], 'count_star': False}"
7500,2-18624168-2,What is the Airport with a ICAO of EDDH?,ok,True,True,True,True,SELECT airport FROM wikisql_data WHERE icao = 'EDDH',SELECT col4 FROM table WHERE col3 = 'eddh',"{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'eddh']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[3, 0, 'eddh']], 'count_star': False}"
7501,2-18624168-2,What Airport's IATA is SEA?,ok,True,True,True,True,SELECT airport FROM wikisql_data WHERE iata = 'SEA',SELECT col4 FROM table WHERE col2 = 'sea',"{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'sea']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[2, 0, 'sea']], 'count_star': False}"
7502,2-18624168-2,What is the City with an IATA of MUC?,ok,True,True,True,True,SELECT city FROM wikisql_data WHERE iata = 'MUC',SELECT col0 FROM table WHERE col2 = 'muc',"{'agg': 0, 'sel': 0, 'conds': [[2, 0, 'muc']], 'count_star': False}","{'agg': 0, 'sel': 0, 'conds': [[2, 0, 'muc']], 'count_star': False}"
7503,2-18624168-2,What is the IATA OF Akureyri?,ok,True,True,True,True,SELECT iata FROM wikisql_data WHERE airport = 'Akureyri',SELECT col2 FROM table WHERE col0 = 'akureyri',"{'agg': 0, 'sel': 2, 'conds': [[0, 0, 'akureyri']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[4, 0, 'akureyri']], 'count_star': False}"
7505,2-18821998-1,"Which Country has a Prominence (m) smaller than 1540, and a Height (m) smaller than 3530, and a Range of virunga mountains, and a Mountain of nyiragongo?",ok,True,True,True,True,SELECT country FROM wikisql_data WHERE prominence_m < 1540 AND height_m < 3530 AND range_col = 'virunga mountains' AND mountain = 'nyiragongo',SELECT col4 FROM table WHERE col2 < 1540 AND col1 < 3530 AND col3 = 'virunga mountains' AND col0 = 'nyiragongo',"{'agg': 0, 'sel': 4, 'conds': [[2, 2, 1540], [1, 2, 3530], [3, 0, 'virunga mountains'], [0, 0, 'nyiragongo']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[2, 2, 1540], [1, 2, 3530], [3, 0, 'virunga mountains'], [0, 0, 'nyiragongo']], 'count_star': False}"
7506,2-18821998-1,"Which Country has a Height (m) larger than 4100, and a Range of arsi mountains, and a Mountain of bada?",ok,True,True,True,True,SELECT country FROM wikisql_data WHERE height_m > 4100 AND range_col = 'arsi' AND mountain = 'bada',SELECT col4 FROM table WHERE col1 > 4100 AND col3 = 'arsi mountains' AND col0 = 'bada',"{'agg': 0, 'sel': 4, 'conds': [[1, 1, 4100], [3, 0, 'arsi mountains'], [0, 0, 'bada']], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[1, 1, 4100], [3, 0, 'arsi'], [0, 0, 'bada']], 'count_star': False}"
7507,2-18593648-8,Which Percentage has a Draw of 6?,ok,True,True,True,True,SELECT percentage FROM wikisql_data WHERE draw = 6,SELECT col3 FROM table WHERE col0 = 6,"{'agg': 0, 'sel': 3, 'conds': [[0, 0, 6]], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[0, 0, 6]], 'count_star': False}"
7508,2-18649514-6,Which team had a rank under 4 with a time of 1:14.04.88?,ok,True,True,True,True,SELECT team FROM wikisql_data WHERE rank < 4 AND time = '1:14.04.88',SELECT col2 FROM table WHERE col0 < 4 AND col4 = '1:14.04.88',"{'agg': 0, 'sel': 2, 'conds': [[0, 2, 4], [4, 0, '1:14.04.88']], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[0, 2, 4], [4, 0, '1:14.04.88']], 'count_star': False}"
7509,2-18649514-6,What was the speed for the rider with a time of 1:14.15.64?,ok,True,True,True,True,SELECT speed FROM wikisql_data WHERE time = '1:14.15.64',SELECT col3 FROM table WHERE col4 = '1:14.15.64',"{'agg': 0, 'sel': 3, 'conds': [[4, 0, '1:14.15.64']], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[4, 0, '1:14.15.64']], 'count_star': False}"
7510,2-19000872-1,Which College/junior/club team has a Round of 2?,ok,True,True,True,True,SELECT college_junior_club_team FROM wikisql_data WHERE round = 2,SELECT col4 FROM table WHERE col0 = 2,"{'agg': 0, 'sel': 4, 'conds': [[0, 0, 2]], 'count_star': False}","{'agg': 0, 'sel': 4, 'conds': [[0, 0, 2]], 'count_star': False}"
7513,2-18792950-1,What is the Series number of the episode with a production number of 1547?,ok,True,True,True,True,SELECT series FROM wikisql_data WHERE production_number = 1547,SELECT col1 FROM table WHERE col3 = 1547,"{'agg': 0, 'sel': 1, 'conds': [[3, 0, 1547]], 'count_star': False}","{'agg': 0, 'sel': 1, 'conds': [[3, 0, 1547]], 'count_star': False}"
7515,2-18814912-4,"Name the Result of the Lineup of start, an Assist/pass of carli lloyd, and an Competition of 2011 fifa women’s world cup – group stage?",ok,True,True,True,True,SELECT result FROM wikisql_data WHERE lineup = 'start' AND assist_pass = 'carli lloyd' AND competition = '2011 fifa women’s world cup – group stage',SELECT col5 FROM table WHERE col2 = 'start' AND col3 = 'carli lloyd' AND col6 = '2011 fifa women’s world cup – group stage',"{'agg': 0, 'sel': 5, 'conds': [[2, 0, 'start'], [3, 0, 'carli lloyd'], [6, 0, 2011]], 'count_star': False}","{'agg': 0, 'sel': 5, 'conds': [[2, 0, 'start'], [3, 0, 'carli lloyd'], [6, 0, 2011]], 'count_star': False}"
7516,2-18814912-4,"Name the Lineup that has an Assist/pass of carli lloyd,a Competition of 2010 concacaf world cup qualifying – group stage?",ok,True,True,True,True,SELECT lineup FROM wikisql_data WHERE assist_pass = 'carli lloyd' AND competition = '2010 concacaf world cup qualifying – group stage',SELECT col2 FROM table WHERE col3 = 'carli lloyd' AND col6 = '2010 concacaf world cup qualifying – group stage',"{'agg': 0, 'sel': 2, 'conds': [[3, 0, 'carli lloyd'], [6, 0, 2010]], 'count_star': False}","{'agg': 0, 'sel': 2, 'conds': [[3, 0, 'carli lloyd'], [6, 0, 2010]], 'count_star': False}"
7517,2-18814912-4,"Which Assist/pass has a Score of 1-0,a Competition of 2010 concacaf world cup qualifying – group stage?",ok,True,True,True,True,SELECT assist_pass FROM wikisql_data WHERE score = '1-0' AND competition = '2010 concacaf world cup qualifying – group stage',SELECT col3 FROM table WHERE col4 = '1-0' AND col6 = '2010 concacaf world cup qualifying – group stage',"{'agg': 0, 'sel': 3, 'conds': [[4, 0, '1-0'], [6, 0, 2010]], 'count_star': False}","{'agg': 0, 'sel': 3, 'conds': [[4, 0, '1-0'], [6, 0, 2010]], 'count_star': False}"
