line_no,db_id,question,gold_sql,pred_sql,em,agg_match,sel_match,cond_match,fail_reason,fail_category,gold_struct,pred_struct
6321,2-1122164-1,"What's the average Grid for a Maserati with less than 80 laps, and a Time/Retired of +2 laps?",SELECT AVG(col4) FROM table WHERE col2 < 80 AND col1 = 'maserati' AND col3 = '+2 laps',SELECT AVG(grid) FROM wikisql_data WHERE constructor = 'maserati' AND laps < 80 AND time_retired = '+2 laps',True,True,True,True,ok,ok,"{""agg"": 5, ""sel"": 4, ""conds"": [[2, 2, 80], [1, 0, ""maserati""], [3, 0, ""+2 laps""]], ""count_star"": false}","{""agg"": 5, ""sel"": 4, ""conds"": [[1, 0, ""maserati""], [2, 2, 80], [3, 0, ""+2 laps""]], ""count_star"": false}"
6322,2-1122164-1,What were the lowest laps of Luigi Musso driving a Ferrari with a Grid larger than 2?,SELECT MIN(col2) FROM table WHERE col1 = 'ferrari' AND col4 > 2 AND col0 = 'luigi musso',SELECT MIN(laps) FROM wikisql_data WHERE constructor = 'ferrari' AND grid > 2 AND driver = 'luigi musso',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 2, ""conds"": [[1, 0, ""ferrari""], [4, 1, 2], [0, 0, ""luigi musso""]], ""count_star"": false}","{""agg"": 2, ""sel"": 2, ""conds"": [[1, 0, ""ferrari""], [4, 1, 2], [0, 0, ""luigi musso""]], ""count_star"": false}"
6323,2-11633481-6,What was the score of the Mariners game when they had a record of 56–21?,SELECT col2 FROM table WHERE col6 = '56–21',SELECT score FROM wikisql_data WHERE record = '56–21',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, ""56-21""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, ""56-21""]], ""count_star"": false}"
6324,2-11633481-6,What was the date of the Mariners game when they had a record of 53–17?,SELECT col0 FROM table WHERE col6 = '53–17',SELECT date FROM wikisql_data WHERE record = '53–17',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[6, 0, ""53-17""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[6, 0, ""53-17""]], ""count_star"": false}"
6325,2-11633481-6,What was the attendance of the Mariners game when they had a record of 56–20?,SELECT col5 FROM table WHERE col6 = '56–20',SELECT attendance FROM wikisql_data WHERE record = '56–20',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[6, 0, ""56-20""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[6, 0, ""56-20""]], ""count_star"": false}"
6326,2-11677691-3,What college did Matt Freeman go to?,SELECT col4 FROM table WHERE col0 = 'matt freeman',SELECT college FROM wikisql_data WHERE player = 'matt freeman',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""matt freeman""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""matt freeman""]], ""count_star"": false}"
6327,2-11677691-3,What college did the placekicker go to?,SELECT col4 FROM table WHERE col1 = 'placekicker',SELECT college FROM wikisql_data WHERE position = 'placekicker',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""placekicker""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""placekicker""]], ""count_star"": false}"
6328,2-11677691-3,What was the position of the player that went to warren central high school?,SELECT col1 FROM table WHERE col2 = 'warren central high school',SELECT position FROM wikisql_data WHERE school = 'warren central high school',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[2, 0, ""warren central high school""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[2, 0, ""warren central high school""]], ""count_star"": false}"
6329,2-11902503-8,Which opponent's march was 31?,SELECT col2 FROM table WHERE col1 = 31,SELECT opponent FROM wikisql_data WHERE march = 31,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, 31]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, 31]], ""count_star"": false}"
6330,2-11902503-8,Which score's game was less than 69 when the march was bigger than 2 and the opponents were the New York Islanders?,SELECT col3 FROM table WHERE col0 < 69 AND col1 > 2 AND col2 = 'new york islanders',SELECT score FROM wikisql_data WHERE march > 2 AND opponent = 'new york islanders' AND game < 69,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[0, 2, 69], [1, 1, 2], [2, 0, ""new york islanders""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[1, 1, 2], [2, 0, ""new york islanders""], [0, 2, 69]], ""count_star"": false}"
6331,2-11902503-8,Which opponent's game was less than 76 when the march was 10?,SELECT col2 FROM table WHERE col0 < 76 AND col1 = 10,SELECT opponent FROM wikisql_data WHERE march = 10 AND game < 76,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[0, 2, 76], [1, 0, 10]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, 10], [0, 2, 76]], ""count_star"": false}"
6332,2-10869537-10,What was North Melbourne's score as the home team?,SELECT col1 FROM table WHERE col0 = 'north melbourne',SELECT home_team_score FROM wikisql_data WHERE home_team = 'north melbourne',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""north melbourne""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""north melbourne""]], ""count_star"": false}"
6333,2-10869537-10,Where did Fitzroy play as the away team?,SELECT col4 FROM table WHERE col2 = 'fitzroy',SELECT venue FROM wikisql_data WHERE away_team = 'fitzroy',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[2, 0, ""fitzroy""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[2, 0, ""fitzroy""]], ""count_star"": false}"
6334,2-1122214-1,What is the time/retired for phil hill with over 67 laps and a grad smaller than 18?,SELECT col3 FROM table WHERE col2 > 67 AND col4 < 18 AND col0 = 'phil hill',SELECT time_retired FROM wikisql_data WHERE driver = 'phil hill' AND laps > 67 AND grid < 18,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[2, 1, 67], [4, 2, 18], [0, 0, ""phil hill""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""phil hill""], [2, 1, 67], [4, 2, 18]], ""count_star"": false}"
6335,2-1177737-1,What was relegated in the 2006 season?,SELECT col2 FROM table WHERE col0 = '2006',SELECT relegated FROM wikisql_data WHERE season = '2006',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[0, 0, 2006]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[0, 0, 2006]], ""count_star"": false}"
6336,2-1177737-1,What season was Norwich Union League promoted?,SELECT col0 FROM table WHERE col4 = 'norwich union league',SELECT season FROM wikisql_data WHERE promoted = 'Norwich Union League',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""norwich union league""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""norwich union league""]], ""count_star"": false}"
6337,2-1177737-1,What was relegated in the 2nd division of middlesex?,SELECT col2 FROM table WHERE col3 = 'middlesex',SELECT relegated FROM wikisql_data WHERE col_2nd_division = 'middlesex',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[3, 0, ""middlesex""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[3, 0, ""middlesex""]], ""count_star"": false}"
6338,2-1177737-1,What is the 1st division when the 2nd division is national league?,SELECT col1 FROM table WHERE col3 = 'national league',SELECT col_1st_division FROM wikisql_data WHERE col_2nd_division = 'national league',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""national league""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""national league""]], ""count_star"": false}"
6339,2-11206371-5,What show has a boar?,SELECT col3 FROM table WHERE col1 = 'boar',SELECT tv_series FROM wikisql_data WHERE animal_name = 'boar',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""boar""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""boar""]], ""count_star"": false}"
6340,2-11206371-5,What animal was yes for tv series and was a terrapins?,SELECT col0 FROM table WHERE col3 = 'yes' AND col1 = 'terrapins',SELECT animal_name FROM wikisql_data WHERE tv_series = 'yes' AND species = 'terrapins',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[3, 0, ""yes""], [1, 0, ""terrapins""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[3, 0, ""yes""], [1, 0, ""terrapins""]], ""count_star"": false}"
6341,2-11206371-5,What is the smallest season for a tv series with a yes and human was the species?,SELECT MIN(col5) FROM table WHERE col3 = 'yes' AND col1 = 'human',SELECT MIN(tv_seasons) FROM wikisql_data WHERE tv_series = 'yes' AND species = 'human',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 5, ""conds"": [[3, 0, ""yes""], [1, 0, ""human""]], ""count_star"": false}","{""agg"": 2, ""sel"": 5, ""conds"": [[3, 0, ""yes""], [1, 0, ""human""]], ""count_star"": false}"
6342,2-11206371-5,"What is the mate for Last Appearance of bully, bully, bully (3x13) for the animal named hollow/holly later than season 1?","SELECT col6 FROM table WHERE col5 > 1 AND col9 = 'bully, bully, bully (3x13)' AND col0 = 'hollow/holly'","SELECT mate FROM wikisql_data WHERE last_appearance = 'bully, bully, bully (3x13)' AND animal_name = 'hollow/holly' AND tv_seasons > 'season 1'",False,True,True,False,"cond(gold=[[5, 1, 1], [9, 0, 'bully, bully, bully (3x13)'], [0, 0, 'hollow/holly']] pred=[[9, 0, 'bully, bully, bully (3x13)'], [0, 0, 'hollow/holly'], [5, 1, 'season 1']])",cond_only,"{""agg"": 0, ""sel"": 6, ""conds"": [[5, 1, 1], [9, 0, ""bully, bully, bully (3x13)""], [0, 0, ""hollow/holly""]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[9, 0, ""bully, bully, bully (3x13)""], [0, 0, ""hollow/holly""], [5, 1, ""season 1""]], ""count_star"": false}"
6343,2-1122066-2,How many grids for peter collins?,SELECT COUNT(col4) FROM table WHERE col0 = 'peter collins',SELECT COUNT(grid) FROM wikisql_data WHERE driver = 'peter collins',True,True,True,True,ok,ok,"{""agg"": 3, ""sel"": 4, ""conds"": [[0, 0, ""peter collins""]], ""count_star"": false}","{""agg"": 3, ""sel"": 4, ""conds"": [[0, 0, ""peter collins""]], ""count_star"": false}"
6344,2-1122066-2,What is the high grid for ferrari's with 2 laps?,SELECT MAX(col4) FROM table WHERE col1 = 'ferrari' AND col2 = 2,SELECT max(grid) FROM wikisql_data WHERE constructor = 'ferrari' AND laps = 2,True,True,True,True,ok,ok,"{""agg"": 1, ""sel"": 4, ""conds"": [[1, 0, ""ferrari""], [2, 0, 2]], ""count_star"": false}","{""agg"": 1, ""sel"": 4, ""conds"": [[1, 0, ""ferrari""], [2, 0, 2]], ""count_star"": false}"
6345,2-1122066-2,Who drove the car with over 66 laps with a grid of 5?,SELECT col0 FROM table WHERE col2 > 66 AND col4 = 5,SELECT driver FROM wikisql_data WHERE laps > 66 AND grid = 5,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[2, 1, 66], [4, 0, 5]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[2, 1, 66], [4, 0, 5]], ""count_star"": false}"
6346,2-11945981-2,When was the tournament at Orange?,SELECT col1 FROM table WHERE col2 = 'orange',SELECT date FROM wikisql_data WHERE tournament = 'orange',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[2, 0, ""orange""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[2, 0, ""orange""]], ""count_star"": false}"
6347,2-11945981-2,What kind of surface was the Tournament at Sunderland played on?,SELECT col3 FROM table WHERE col2 = 'sunderland',SELECT surface FROM wikisql_data WHERE tournament = 'tournament at sunderland',False,True,True,False,"cond(gold=[[2, 0, 'sunderland']] pred=[[2, 0, 'tournament at sunderland']])",cond_only,"{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""sunderland""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""tournament at sunderland""]], ""count_star"": false}"
6348,2-11945981-2,What kind of surface was the tournament at Pune played on?,SELECT col3 FROM table WHERE col2 = 'pune',SELECT surface FROM wikisql_data WHERE tournament = 'pune',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""pune""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""pune""]], ""count_star"": false}"
6349,2-11945981-2,What was the score of the tournament against Isha Lakhani?,SELECT col5 FROM table WHERE col4 = 'isha lakhani',SELECT score FROM wikisql_data WHERE opponent = 'isha lakhani',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[4, 0, ""isha lakhani""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[4, 0, ""isha lakhani""]], ""count_star"": false}"
6350,2-12019734-6,What was the date that ended in a record of 8-25-7?,SELECT col0 FROM table WHERE col4 = '8-25-7',SELECT date FROM wikisql_data WHERE record = '8-25-7',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""8-25-7""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""8-25-7""]], ""count_star"": false}"
6351,2-12019734-6,What was the home team when the visiting team was Toronto?,SELECT col3 FROM table WHERE col1 = 'toronto',SELECT home FROM wikisql_data WHERE visitor = 'Toronto',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""toronto""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[1, 0, ""toronto""]], ""count_star"": false}"
6352,2-11766617-15,What College/junior/club team (league) did mitch fadden play for?,SELECT col4 FROM table WHERE col1 = 'mitch fadden',SELECT college_junior_club_team_league FROM wikisql_data WHERE player = 'mitch fadden',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""mitch fadden""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""mitch fadden""]], ""count_star"": false}"
6353,2-11172615-1,When is the last week that has a result of a w 34-21?,SELECT MAX(col0) FROM table WHERE col3 = 'w 34-21',SELECT max(week) FROM wikisql_data WHERE result = 'w 34-21',True,True,True,True,ok,ok,"{""agg"": 1, ""sel"": 0, ""conds"": [[3, 0, ""w 34-21""]], ""count_star"": false}","{""agg"": 1, ""sel"": 0, ""conds"": [[3, 0, ""w 34-21""]], ""count_star"": false}"
6354,2-11499758-2,What is the method where there is a loss with time 5:00?,SELECT col3 FROM table WHERE col0 = 'loss' AND col6 = '5:00',SELECT method FROM wikisql_data WHERE res = 'loss' AND time = '5:00',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""loss""], [6, 0, ""5:00""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""loss""], [6, 0, ""5:00""]], ""count_star"": false}"
6355,2-11499758-2,What was the method when the time was 1:01?,SELECT col3 FROM table WHERE col6 = '1:01',SELECT method FROM wikisql_data WHERE time = '1:01',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[6, 0, ""1:01""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[6, 0, ""1:01""]], ""count_star"": false}"
6356,2-10809823-22,What was the crowd when the away team is footscray?,SELECT col5 FROM table WHERE col2 = 'footscray',SELECT crowd FROM wikisql_data WHERE away_team = 'footscray',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[2, 0, ""footscray""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[2, 0, ""footscray""]], ""count_star"": false}"
6357,2-10809823-22,What is the home team score at lake oval?,SELECT col1 FROM table WHERE col4 = 'lake oval',SELECT home_team_score FROM wikisql_data WHERE venue = 'lake oval',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[4, 0, ""lake oval""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[4, 0, ""lake oval""]], ""count_star"": false}"
6358,2-10809823-22,What was the score for south melbourne at home?,SELECT col1 FROM table WHERE col0 = 'south melbourne',SELECT home_team_score FROM wikisql_data WHERE home_team = 'south melbourne',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""south melbourne""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[0, 0, ""south melbourne""]], ""count_star"": false}"
6359,2-11965574-6,How many high assists did the Lakers have?,SELECT col5 FROM table WHERE col1 = 'lakers',SELECT high_assists FROM wikisql_data WHERE team = 'lakers',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[1, 0, ""lakers""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[1, 0, ""lakers""]], ""count_star"": false}"
6360,2-10936143-1,"WHat was the result of the friendly match that was played on october 8, 2012?","SELECT col3 FROM table WHERE col4 = 'friendly match' AND col0 = 'october 8, 2012'","SELECT result FROM wikisql_data WHERE date = 'october 8, 2012' AND competition = 'friendly match'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""friendly match""], [0, 0, ""october 8, 2012""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""october 8, 2012""], [4, 0, ""friendly match""]], ""count_star"": false}"
6361,2-10936143-1,"What was the name of the competition that took place on may 31, 2008?","SELECT col4 FROM table WHERE col0 = 'may 31, 2008'","SELECT competition FROM wikisql_data WHERE date = 'may 31, 2008'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""may 31, 2008""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[0, 0, ""may 31, 2008""]], ""count_star"": false}"
6362,2-10936143-1,"During the loss on march 26, 2005, what was the venue where the match was played?","SELECT col1 FROM table WHERE col3 = 'loss' AND col0 = 'march 26, 2005'","SELECT venue FROM wikisql_data WHERE result = 'loss' AND date = 'march 26, 2005'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""loss""], [0, 0, ""march 26, 2005""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[3, 0, ""loss""], [0, 0, ""march 26, 2005""]], ""count_star"": false}"
6363,2-1123297-2,"What is the average number of laps that has a Time/Retired of +1 lap, a Driver of olivier panis, and a Grid larger than 4?",SELECT AVG(col2) FROM table WHERE col3 = '+1 lap' AND col0 = 'olivier panis' AND col4 > 4,SELECT AVG(laps) FROM wikisql_data WHERE time_retired = '+1 lap' AND driver = 'olivier panis' AND grid > 4,True,True,True,True,ok,ok,"{""agg"": 5, ""sel"": 2, ""conds"": [[3, 0, ""+1 lap""], [0, 0, ""olivier panis""], [4, 1, 4]], ""count_star"": false}","{""agg"": 5, ""sel"": 2, ""conds"": [[3, 0, ""+1 lap""], [0, 0, ""olivier panis""], [4, 1, 4]], ""count_star"": false}"
6364,2-1123297-2,"What constructor has under 62 laps, a Time/Retired of gearbox, a Grid larger than 1, and pedro diniz driving?",SELECT col1 FROM table WHERE col2 < 62 AND col3 = 'gearbox' AND col4 > 1 AND col0 = 'pedro diniz',SELECT constructor FROM wikisql_data WHERE laps < 62 AND time_retired = 'gearbox' AND grid > 1 AND driver = 'pedro diniz',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 1, ""conds"": [[2, 2, 62], [3, 0, ""gearbox""], [4, 1, 1], [0, 0, ""pedro diniz""]], ""count_star"": false}","{""agg"": 0, ""sel"": 1, ""conds"": [[2, 2, 62], [3, 0, ""gearbox""], [4, 1, 1], [0, 0, ""pedro diniz""]], ""count_star"": false}"
6365,2-1123297-2,What is the time/retired with 60 laps and a grid 19?,SELECT col3 FROM table WHERE col2 = 60 AND col4 = 19,SELECT time_retired FROM wikisql_data WHERE laps = 60 AND grid = 19,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, 60], [4, 0, 19]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, 60], [4, 0, 19]], ""count_star"": false}"
6366,2-1164217-7,What away team scored 9.18 (72)?,SELECT col2 FROM table WHERE col3 = '9.18 (72)',SELECT away_team FROM wikisql_data WHERE away_team_score = 9.18,False,True,True,False,"cond(gold=[[3, 0, '9.18 (72)']] pred=[[3, 0, 9.18]])",cond_only,"{""agg"": 0, ""sel"": 2, ""conds"": [[3, 0, ""9.18 (72)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[3, 0, 9.18]], ""count_star"": false}"
